Date,Task,Processing Time (mins),Error Rate,Completion Rate,Manual Intervention
2023-05-09,Background Check,21,0.027618981645223202,0.9372613047842903,0.17500673755377893
2023-05-09,Interview Scheduling,29,0.0531668154425053,0.9520503143033986,0.07709790513613522
2023-05-09,Offer Letter Creation,10,0.07641764236761957,0.9432552050718139,0.17403843757493787
2023-05-09,Onboarding Documents,35,0.070353881739586,0.9508156045036877,0.13612324418943444
2023-05-10,Application Review,36,0.07016559269705847,0.9881957763553224,0.07722489431565296
2023-05-10,Background Check,20,0.05222478878728692,0.9686704606865317,0.14580194847909106
2023-05-10,Interview Scheduling,15,0.07752022361663558,0.9878107655222687,0.10828963031601065
2023-05-10,Offer Letter Creation,32,0.054303172337789175,0.9877434159838524,0.20639487392071532
2023-05-10,Onboarding Documents,20,0.0363238711626903,0.977154616080304,0.12858702594789198
2023-05-11,Application Review,13,0.0752447006811912,0.9339860034097426,0.24945298514608905
2023-05-11,Background Check,15,0.05771988431910614,0.9585069409898231,0.2406009222972592
2023-05-11,Interview Scheduling,24,0.07600824407924484,0.9346753877452899,0.20953710420628074
2023-05-11,Offer Letter Creation,36,0.058498469552704,0.9773275897603121,0.2091313671991909
2023-05-11,Onboarding Documents,23,0.05710843566768784,0.9297425385887439,0.1105665285021382
2023-05-12,Application Review,18,0.056106407797262274,0.9700665473909599,0.20781535264401257
2023-05-12,Background Check,12,0.041434670458354375,0.9618553698327126,0.16644880384326738
2023-05-12,Interview Scheduling,27,0.045462885012065635,0.9844274529134807,0.18834177317962153
2023-05-12,Offer Letter Creation,27,0.012573561484742639,0.9877899628517558,0.1903268574111186
2023-05-12,Onboarding Documents,35,0.047583419021721154,0.9646726256907588,0.06699638681019755
2023-05-13,Application Review,34,0.027376167819143198,0.9665285721037583,0.08326769865602231
2023-05-13,Background Check,29,0.013100768546949472,0.9888525744166388,0.18549437917283712
2023-05-13,Interview Scheduling,22,0.0776767793498024,0.9432117691457285,0.20924621288546258
2023-05-13,Offer Letter Creation,13,0.010738344094920598,0.9381116859282559,0.15213524810500895
2023-05-13,Onboarding Documents,26,0.04905953914401145,0.9681365086158102,0.09420634723570727
2023-05-14,Application Review,21,0.0373793918074252,0.9740639562723703,0.16771799130802945
2023-05-14,Background Check,26,0.02055214527359394,0.9898391907790257,0.14655421689830622
2023-05-14,Interview Scheduling,19,0.039118279996799885,0.987320950597598,0.07321386759179493
2023-05-14,Offer Letter Creation,40,0.06111055061159479,0.9443830056625033,0.11861333616872523
2023-05-14,Onboarding Documents,35,0.024480712834582016,0.9538048199145572,0.1452325062418327
2023-05-15,Application Review,24,0.06053957602957956,0.9516713035279786,0.06343486800829184
2023-05-15,Background Check,11,0.06671301558430887,0.928055968668915,0.21983600160938194
2023-05-15,Interview Scheduling,30,0.01765538772493417,0.976003508802539,0.23598448929771848
2023-05-15,Offer Letter Creation,33,0.027073906258639494,0.9322117262976894,0.08202714224307187
2023-05-15,Onboarding Documents,27,0.03984585685351776,0.9523437910246095,0.20955115766085303
2023-05-16,Application Review,30,0.022911624260597556,0.9648335213662055,0.1364268904858565
2023-05-16,Background Check,10,0.06161718586822961,0.9818168162093514,0.13991500227481596
2023-05-16,Interview Scheduling,23,0.0372185046248995,0.9693314931171815,0.09115689587346439
2023-05-16,Offer Letter Creation,34,0.05926318203368102,0.9757205635635515,0.16546958104037052
2023-05-16,Onboarding Documents,35,0.07103855310069196,0.9330871884942465,0.1151969823197637
2023-05-17,Application Review,24,0.017976847949361337,0.9669490999757093,0.14789679576116058
2023-05-17,Background Check,40,0.054737600996630546,0.9617879580498095,0.17226168422780036
2023-05-17,Interview Scheduling,28,0.017996245133539472,0.9446389447091985,0.14157211723530694
2023-05-17,Offer Letter Creation,15,0.06696167779826537,0.9694191852662186,0.10948896693987038
2023-05-17,Onboarding Documents,29,0.051311785548423514,0.9670477057201888,0.11263714897313959
2023-05-18,Application Review,17,0.03137660017748493,0.9328131162832038,0.18868730834328912
2023-05-18,Background Check,26,0.03719242885169936,0.9617498072210753,0.1649612089748829
2023-05-18,Interview Scheduling,23,0.0230027589504936,0.9644851149441045,0.18868658530587107
2023-05-18,Offer Letter Creation,30,0.07514864563936717,0.9321264361504009,0.08337310476547782
2023-05-18,Onboarding Documents,19,0.019820757456845795,0.9420206010262592,0.14020019414933022
2023-05-19,Application Review,11,0.07058655615994887,0.9866289365341577,0.1469217838891368
2023-05-19,Background Check,16,0.06706511584577034,0.9874680362590458,0.15108760394613407
2023-05-19,Interview Scheduling,25,0.03863940438575124,0.9544208116016845,0.19202847456915945
2023-05-19,Offer Letter Creation,24,0.044208965835778,0.9257869438050527,0.056172141128600965
2023-05-19,Onboarding Documents,34,0.025437065440761252,0.9222886560800649,0.09496868332864138
2023-05-20,Application Review,19,0.02177462842056016,0.9520124971091415,0.1985036503859574
2023-05-20,Background Check,34,0.04467193401218081,0.9557564186150191,0.16454281078905858
2023-05-20,Interview Scheduling,18,0.06425791195047968,0.9776297965598296,0.12337235442108418
2023-05-20,Offer Letter Creation,36,0.06297503697062087,0.9732002891624616,0.1382733159457941
2023-05-20,Onboarding Documents,16,0.07928430095136783,0.9271691507214249,0.21601414330850793
2023-05-21,Application Review,34,0.02732721374064405,0.9812366892393819,0.056446079089838765
2023-05-21,Background Check,18,0.03440038837756197,0.9771710009581507,0.13781398067666661
2023-05-21,Interview Scheduling,13,0.06429421549165415,0.9365862238756677,0.21214054336788207
2023-05-21,Offer Letter Creation,28,0.058239351097823376,0.9802734087389169,0.1720523605238954
2023-05-21,Onboarding Documents,23,0.021618713238318148,0.9297464476148743,0.09132393123735467
2023-05-22,Application Review,16,0.06638083453591949,0.9599052041363499,0.1564561594740823
2023-05-22,Background Check,29,0.047713798223334665,0.9426557531098277,0.19081075235103773
2023-05-22,Interview Scheduling,19,0.05009149058695148,0.9866678141807107,0.15288299767000718
2023-05-22,Offer Letter Creation,38,0.05755095211463171,0.9266657614670041,0.2425543989987584
2023-05-22,Onboarding Documents,35,0.0388117356174723,0.9241500120570811,0.10546470711685357
2023-05-23,Application Review,30,0.018882171802966717,0.9806255156493809,0.09993544838762797
2023-05-23,Background Check,32,0.03254676981265639,0.937328831801587,0.21871113132869385
2023-05-23,Interview Scheduling,22,0.044262110814094646,0.9604197870512913,0.10374343041749719
2023-05-23,Offer Letter Creation,23,0.036262062949235896,0.9252861391332294,0.20891972613353293
2023-05-23,Onboarding Documents,34,0.016516634882983217,0.9560929430461389,0.10564513757035675
2023-05-24,Application Review,39,0.0714122149782999,0.9518286954352094,0.14760889608754107
2023-05-24,Background Check,28,0.010173115959938932,0.9741894703306385,0.19654480530789742
2023-05-24,Interview Scheduling,33,0.07805052043565695,0.9644388381875312,0.18945779555771164
2023-05-24,Offer Letter Creation,37,0.014433148024212228,0.9574097125071296,0.09356598700304118
2023-05-24,Onboarding Documents,23,0.06773933533452155,0.9546300463288843,0.1145730299179906
2023-05-25,Application Review,19,0.033642860861955115,0.9604553548182666,0.16322842218342806
2023-05-25,Background Check,25,0.06518125574336778,0.9825908260626989,0.20245080448450037
2023-05-25,Interview Scheduling,11,0.01697023193413441,0.9748722833288398,0.14191635253471338
2023-05-25,Offer Letter Creation,13,0.07506030127432653,0.9310588460481913,0.1413036271939813
2023-05-25,Onboarding Documents,40,0.03994595106066967,0.9896985848114,0.23188144286261958
2023-05-26,Application Review,38,0.0554998039538457,0.9311284224034074,0.23654511254518484
2023-05-26,Background Check,18,0.01653379891679553,0.9452304768378083,0.066484106141096
2023-05-26,Interview Scheduling,31,0.07326601881849605,0.9315867555411541,0.12926831338644665
2023-05-26,Offer Letter Creation,19,0.060819185442931176,0.9728662509947276,0.13584618815106933
2023-05-26,Onboarding Documents,12,0.0592588627834831,0.9200760412584207,0.14536134165218284
2023-05-27,Application Review,14,0.05155756477887452,0.9563610978245645,0.13901337535573088
2023-05-27,Background Check,10,0.058691797510163415,0.9771976318839309,0.24763098189285443
2023-05-27,Interview Scheduling,23,0.058582170078547754,0.9534390169006436,0.09578937349180866
2023-05-27,Offer Letter Creation,12,0.06115343672347798,0.9271699019314655,0.11267029548818125
2023-05-27,Onboarding Documents,38,0.030947872918837153,0.9467904734920132,0.2126735847490397
2023-05-28,Application Review,37,0.019320236183034852,0.989505810867247,0.07857061336697878
2023-05-28,Background Check,26,0.04943038501287425,0.9627223467491672,0.08282330995812925
2023-05-28,Interview Scheduling,21,0.060570241845502575,0.9639656026838632,0.0802748261688562
2023-05-28,Offer Letter Creation,23,0.053125320882049444,0.950966870860736,0.09344893557829861
2023-05-28,Onboarding Documents,38,0.017032557873434717,0.9726711952583567,0.16791478355230263
2023-05-29,Application Review,22,0.034607494826819074,0.9500572119058315,0.20821533223961325
2023-05-29,Background Check,17,0.029387735986139175,0.9258974101198592,0.16067932635694604
2023-05-29,Interview Scheduling,29,0.060482574720170476,0.9399444567004434,0.2382558490194024
2023-05-29,Offer Letter Creation,10,0.06935244731079714,0.9660883759059601,0.11032986671543972
2023-05-29,Onboarding Documents,26,0.0524848808770372,0.9332052566286106,0.1283502031796307
2023-05-30,Application Review,30,0.013819839171067707,0.9828538792249892,0.24093430226943058
2023-05-30,Background Check,25,0.03701199023345155,0.9368757228923648,0.17761646597672964
2023-05-30,Interview Scheduling,12,0.046980055065532905,0.9884387863490335,0.2473765065686378
2023-05-30,Offer Letter Creation,39,0.032153085539034024,0.9470786774177624,0.21779466058072505
2023-05-30,Onboarding Documents,23,0.03557887239936691,0.9678059434301698,0.20254518757911716
2023-05-31,Application Review,40,0.07911563853864143,0.9251094288465996,0.1674726993851849
2023-05-31,Background Check,10,0.0283529694013447,0.9227878803356033,0.06209377191764114
2023-05-31,Interview Scheduling,35,0.037858251671960524,0.940054146006703,0.19252581522025014
2023-05-31,Offer Letter Creation,34,0.039080239606278135,0.9691267447036461,0.06648556238492918
2023-05-31,Onboarding Documents,27,0.04763587506952356,0.930687631066313,0.06671941475556327
2023-06-01,Application Review,12,0.04579132888067321,0.934223824577048,0.21161201619413067
2023-06-01,Background Check,27,0.03287252073996667,0.9610506014108703,0.20264482622523078
2023-06-01,Interview Scheduling,30,0.05767389792964474,0.9246280558534851,0.18973517632109826
2023-06-01,Offer Letter Creation,33,0.07673995837012505,0.9367046171728777,0.0988959507438731
2023-06-01,Onboarding Documents,39,0.04041385120242134,0.9517360289608,0.17176648088548874
2023-06-02,Application Review,19,0.05662557052015175,0.9660636652398562,0.0851291807285592
2023-06-02,Background Check,10,0.05955304249826689,0.9691049727856706,0.08276652618708152
2023-06-02,Interview Scheduling,40,0.0342693589375196,0.9562055989713154,0.21450137454385387
2023-06-02,Offer Letter Creation,18,0.02168740679346666,0.9288851425236788,0.2062247959873975
2023-06-02,Onboarding Documents,18,0.061305508628852916,0.9282639704197655,0.22997948531710544
2023-06-03,Application Review,20,0.06649754926601589,0.9390386416514948,0.06277439782462962
2023-06-03,Background Check,32,0.07825354114447249,0.9639272983029105,0.14922951378702787
2023-06-03,Interview Scheduling,26,0.03520867268652273,0.9549727004032968,0.16337722564768997
2023-06-03,Offer Letter Creation,21,0.021011698677078826,0.9741330267280589,0.22885368402885242
2023-06-03,Onboarding Documents,31,0.06059448613281066,0.9359883096207277,0.15176497698212937
2023-06-04,Application Review,11,0.07010823063854124,0.9208601651126043,0.05919630597794739
2023-06-04,Background Check,21,0.03680856320571794,0.9305059267768805,0.23623201543143713
2023-06-04,Interview Scheduling,37,0.01247545017823975,0.9762180840520288,0.19280416032771147
2023-06-04,Offer Letter Creation,30,0.0393558513053959,0.9425261410130443,0.13325131970026308
2023-06-04,Onboarding Documents,33,0.032395459629506296,0.9778197896886773,0.16430719252349163
2023-06-05,Application Review,13,0.0451428659791708,0.983135870648079,0.08586887005446114
2023-06-05,Background Check,35,0.04610418914779254,0.9232150017975685,0.1301849694087005
2023-06-05,Interview Scheduling,38,0.042556592454182036,0.9397614809434632,0.21896930085226562
2023-06-05,Offer Letter Creation,20,0.016046986570331434,0.9519722323161203,0.12378387183050983
2023-06-05,Onboarding Documents,19,0.04946647185769309,0.9412736515087659,0.1745435047784209
2023-06-06,Application Review,24,0.03577915393872831,0.988030042160565,0.24955742325278113
2023-06-06,Background Check,34,0.023679569671097647,0.9830310308058496,0.2020964440643393
2023-06-06,Interview Scheduling,17,0.020539646375525383,0.9852678272776494,0.05478205119520088
2023-06-06,Offer Letter Creation,27,0.034249658841758436,0.9787701804827321,0.225439722850315
2023-06-06,Onboarding Documents,40,0.03345121577458338,0.9731250407249575,0.1252549660936087
2023-06-07,Application Review,33,0.06090505273286808,0.9272764313546092,0.1559628978120025
2023-06-07,Background Check,17,0.03938710894019917,0.9872829542621423,0.24451184719347846
2023-06-07,Interview Scheduling,14,0.059815673229007195,0.9265118646850662,0.2342548805944213
2023-06-07,Offer Letter Creation,38,0.06918529649364312,0.9489139762450701,0.22911558802797194
2023-06-07,Onboarding Documents,24,0.07821883531177758,0.9259431692261543,0.06911540106747711
2023-06-08,Application Review,14,0.05460509760228845,0.9476045902463655,0.16837915266725528
2023-06-08,Background Check,11,0.04044880149044897,0.9874952792312919,0.0973543469483793
2023-06-08,Interview Scheduling,18,0.06956395940520334,0.9848229366247145,0.12859053418148397
2023-06-08,Offer Letter Creation,36,0.06147470081476577,0.9422640403486271,0.10439117436649088
2023-06-08,Onboarding Documents,12,0.07604882802210662,0.9295278292491703,0.20402932403193125
2023-06-09,Application Review,13,0.02087873859253557,0.9315062486489838,0.14321102248733236
2023-06-09,Background Check,23,0.01845157159503339,0.9450801212156149,0.20406734974330104
2023-06-09,Interview Scheduling,24,0.03158154027487532,0.9385505548840296,0.07398271127107872
2023-06-09,Offer Letter Creation,15,0.0665317833276379,0.9412950488019516,0.19094096079003509
2023-06-09,Onboarding Documents,29,0.012823086567606437,0.978514732569159,0.1155587317769584
2023-06-10,Application Review,12,0.05978101787995782,0.9877880002923458,0.12924889253595423
2023-06-10,Background Check,11,0.05740283638923503,0.9382116754904857,0.24813532408158145
2023-06-10,Interview Scheduling,10,0.07664676247766208,0.9798220913235403,0.16119075230967767
2023-06-10,Offer Letter Creation,27,0.027489683975508578,0.9523430274213367,0.21077935068877002
2023-06-10,Onboarding Documents,14,0.01850172788528341,0.924316842914567,0.20619199869419225
2023-06-11,Application Review,17,0.019150066628078458,0.9776571390631849,0.12444794876319953
2023-06-11,Background Check,30,0.07563024286276065,0.9258827596959671,0.16722375044050908
2023-06-11,Interview Scheduling,39,0.06689229641295301,0.9215260127917029,0.06289440720938196
2023-06-11,Offer Letter Creation,38,0.05521908269107486,0.9766509065703706,0.06839572773140366
2023-06-11,Onboarding Documents,37,0.06805493240521926,0.9432084923876594,0.05853926381808616
2023-06-12,Application Review,24,0.013544639064067927,0.9846892207873754,0.1366312754477343
2023-06-12,Background Check,33,0.03764990817553436,0.9220637605100205,0.18664258335033657
2023-06-12,Interview Scheduling,15,0.034776027687118405,0.9835812951110346,0.10499635380484842
2023-06-12,Offer Letter Creation,24,0.07183966592255384,0.9224254610612055,0.17383530976917916
2023-06-12,Onboarding Documents,17,0.05530948803318562,0.954922412699755,0.22655571483178238
2023-06-13,Application Review,25,0.014268534825298995,0.939584319120728,0.07744720342641297
2023-06-13,Background Check,16,0.05498567679469046,0.975803855931811,0.09982955102734921
2023-06-13,Interview Scheduling,35,0.04805596780508188,0.9213670988325645,0.1264996167747911
2023-06-13,Offer Letter Creation,32,0.035137847688629556,0.9581162464223836,0.14693589708810167
2023-06-13,Onboarding Documents,39,0.0495955780533517,0.9425123093067608,0.10408713695379478
2023-06-14,Application Review,10,0.03232142971305657,0.9353314131651167,0.22915295632286276
2023-06-14,Background Check,34,0.029665286571542812,0.9766057718501031,0.1443368770620708
2023-06-14,Interview Scheduling,21,0.0636789517915191,0.9899724022767942,0.24479597234670042
2023-06-14,Offer Letter Creation,13,0.027349993780110105,0.9368806956608362,0.15673791291756206
2023-06-14,Onboarding Documents,35,0.07420816377993084,0.9239136059096715,0.24927840970129145
2023-06-15,Application Review,17,0.05029844760339972,0.9887865245030623,0.12768450432241651
2023-06-15,Background Check,39,0.06874555766141366,0.9791654631656397,0.085220073515998
2023-06-15,Interview Scheduling,28,0.032260305780431,0.9716673570784469,0.1217566265374124
2023-06-15,Offer Letter Creation,28,0.011974459880901135,0.9690392562345993,0.23951174701400307
2023-06-15,Onboarding Documents,28,0.019947160329055948,0.9863857954232123,0.2173393681466672
2023-06-16,Application Review,35,0.07171384519284323,0.9544558706726783,0.11181061443024393
2023-06-16,Background Check,25,0.01265746188400698,0.923931758376089,0.17033255728901764
2023-06-16,Interview Scheduling,10,0.04685139599039577,0.9200478447468682,0.23357923718412932
2023-06-16,Offer Letter Creation,16,0.0664511789317002,0.9438531330986741,0.08549197453078744
2023-06-16,Onboarding Documents,35,0.06909988605063555,0.9426512167913387,0.05438257924871446
2023-06-17,Application Review,28,0.0593287439212627,0.929915686504585,0.07218411839974058
2023-06-17,Background Check,26,0.07024686266140856,0.9872391125193031,0.12471815601667464
2023-06-17,Interview Scheduling,40,0.056349768695918394,0.9610211664220114,0.1173122142281609
2023-06-17,Offer Letter Creation,20,0.019551616820024306,0.9310252720211792,0.23973870640526468
2023-06-17,Onboarding Documents,35,0.054748619401800244,0.9541040013390975,0.11345667865008513
2023-06-18,Application Review,32,0.07781200274332174,0.968549227880478,0.23576904179708508
2023-06-18,Background Check,35,0.034977788296540115,0.9665872168632337,0.21289084728859609
2023-06-18,Interview Scheduling,22,0.03147762605085706,0.968194890771927,0.0754696729447071
2023-06-18,Offer Letter Creation,33,0.010125853467100609,0.9691405913711255,0.16456695853412362
2023-06-18,Onboarding Documents,37,0.07959981913833415,0.9875628758201286,0.05647654858541749
2023-06-19,Application Review,29,0.03227518383020665,0.9766164848039092,0.17227623048558122
2023-06-19,Background Check,30,0.04958851722842244,0.9855681455487978,0.07812867362971368
2023-06-19,Interview Scheduling,33,0.015446464692501088,0.944276708727826,0.11390373582823188
2023-06-19,Offer Letter Creation,30,0.07197241773765961,0.9262108208799089,0.1917931626290449
2023-06-19,Onboarding Documents,30,0.061050016299379964,0.9435024625902183,0.0522791240590996
2023-06-20,Application Review,16,0.02746786041946952,0.9247456346044964,0.10133158830854297
2023-06-20,Background Check,13,0.06042895115978779,0.9233703220413297,0.1376440282651551
2023-06-20,Interview Scheduling,23,0.07783712775739797,0.9819186398311059,0.14861639869476953
2023-06-20,Offer Letter Creation,22,0.034586181850892884,0.9462743299238384,0.2157613955132503
2023-06-20,Onboarding Documents,35,0.07048355043280038,0.9655678694179434,0.1874320808434229
2023-06-21,Application Review,15,0.04159011934071524,0.9759436196029437,0.05668255730704757
2023-06-21,Background Check,10,0.03231018355696603,0.9866163492003884,0.06484008035333187
2023-06-21,Interview Scheduling,15,0.07215518874140123,0.9312633146437925,0.06500048420883156
2023-06-21,Offer Letter Creation,40,0.07286869211839815,0.9265173279766481,0.16880610881041896
2023-06-21,Onboarding Documents,29,0.07252583208524864,0.9693153252614254,0.13626466682917215
2023-06-22,Application Review,30,0.02154980363333399,0.982282728928283,0.08142075546615682
2023-06-22,Background Check,13,0.033176620560799036,0.988207889447353,0.13185597315012915
2023-06-22,Interview Scheduling,27,0.060542667320297304,0.9710981803969203,0.10305295386999531
2023-06-22,Offer Letter Creation,19,0.030818045337709633,0.926714114498157,0.1285804429229644
2023-06-22,Onboarding Documents,27,0.06878981533919558,0.9307512954161714,0.12216578424545461
2023-06-23,Application Review,23,0.01613398515148804,0.9776728114958213,0.17501819074186015
2023-06-23,Background Check,25,0.023977236053266245,0.9218014984912181,0.08416643833844462
2023-06-23,Interview Scheduling,19,0.07839403871994859,0.9531499455799448,0.07310178474836558
2023-06-23,Offer Letter Creation,35,0.037822714395568606,0.954236776848446,0.18220801094920097
2023-06-23,Onboarding Documents,12,0.05493064677781479,0.9471268981914348,0.12420410496814949
2023-06-24,Application Review,22,0.03585811654523616,0.951204268955612,0.10265919333657686
2023-06-24,Background Check,24,0.028438056676365134,0.978595512649412,0.16284931758290436
2023-06-24,Interview Scheduling,14,0.06265645994807009,0.9667227921394198,0.06714146236798342
2023-06-24,Offer Letter Creation,21,0.06657261101828091,0.9489790657009884,0.20129137723107104
2023-06-24,Onboarding Documents,17,0.048752133431053626,0.9788558016501175,0.21368104297307472
2023-06-25,Application Review,23,0.07759393928562111,0.9680947552672221,0.2372722871226436
2023-06-25,Background Check,28,0.0717157708592336,0.9533383596757028,0.06579100995481664
2023-06-25,Interview Scheduling,38,0.06977578751743882,0.9224309945489996,0.1642439870543108
2023-06-25,Offer Letter Creation,26,0.066031523570448,0.9674274419903222,0.17405462286986062
2023-06-25,Onboarding Documents,13,0.07644783715161095,0.9514327815331632,0.2398122966056585
2023-06-26,Application Review,15,0.07805154148364299,0.9765922504923554,0.07523719972770795
2023-06-26,Background Check,23,0.015485796549764237,0.9678187828546578,0.0903838559944469
2023-06-26,Interview Scheduling,36,0.053905834856267855,0.9783875683073203,0.10157727199755531
2023-06-26,Offer Letter Creation,39,0.06089721064263713,0.9765140568814489,0.06740548817530148
2023-06-26,Onboarding Documents,27,0.03781484960499252,0.9428288763758815,0.10524016398144986
2023-06-27,Application Review,24,0.07420133375482736,0.9208654658128214,0.19008242431738664
2023-06-27,Background Check,28,0.04657934073148665,0.949371568395766,0.13288847975379575
2023-06-27,Interview Scheduling,14,0.04966157489385746,0.9607873960814358,0.24296633294172582
2023-06-27,Offer Letter Creation,13,0.07474497167314914,0.9593878631634126,0.07019808856508974
2023-06-27,Onboarding Documents,19,0.07072326874356227,0.9816095049237522,0.22557871253921097
2023-06-28,Application Review,18,0.0368130431013937,0.9539909354600432,0.17179243039048703
2023-06-28,Background Check,11,0.02205398097097121,0.9482081770902104,0.17364889772035966
2023-06-28,Interview Scheduling,31,0.05855628772169645,0.9227147772737256,0.2279148427828515
2023-06-28,Offer Letter Creation,20,0.05833596279196852,0.9234503682866878,0.14504363823061434
2023-06-28,Onboarding Documents,18,0.07279219535045958,0.921416302201529,0.2134771850610555
2023-06-29,Application Review,19,0.03176645084935625,0.9789992598027986,0.22164695664671485
2023-06-29,Background Check,31,0.016875217319091886,0.9808230017569439,0.0768771041936881
2023-06-29,Interview Scheduling,33,0.04101774293320003,0.9778076332245825,0.10388399620175273
2023-06-29,Offer Letter Creation,23,0.052348539271867556,0.9262500795212053,0.13834331961183324
2023-06-29,Onboarding Documents,39,0.06767786039785985,0.9718661359244005,0.20189865904525134
2023-06-30,Application Review,37,0.03617371467852009,0.9239344074284203,0.20829807841624687
2023-06-30,Background Check,12,0.031778616530223625,0.9554756692665589,0.07712996420341196
2023-06-30,Interview Scheduling,37,0.046700035196194666,0.9598070609720526,0.08474747120255743
2023-06-30,Offer Letter Creation,38,0.0683050953153586,0.9785883674326087,0.09989805226485587
2023-06-30,Onboarding Documents,24,0.01353914971844982,0.9452262557247607,0.08982195447978003
2023-07-01,Application Review,21,0.06764544041823814,0.9553588462456015,0.17708196181516883
2023-07-01,Background Check,13,0.057682205231036426,0.9369356666212728,0.14775734781331357
2023-07-01,Interview Scheduling,24,0.022430858591470315,0.9809336540342924,0.16737604968448538
2023-07-01,Offer Letter Creation,21,0.034097430269762516,0.9786357639179709,0.10173198543334175
2023-07-01,Onboarding Documents,36,0.058219537633116804,0.9399548563504334,0.12731313414819695
2023-07-02,Application Review,15,0.06976749286098827,0.9745881094600576,0.09286371746228812
2023-07-02,Background Check,17,0.05531659242330375,0.967438667226368,0.10381671585379143
2023-07-02,Interview Scheduling,23,0.045929686363068704,0.9805240951077734,0.24342767114575614
2023-07-02,Offer Letter Creation,31,0.010622859024903205,0.983806080663666,0.1794743108350048
2023-07-02,Onboarding Documents,29,0.0660605365827118,0.9356639022206317,0.17166877657932872
2023-07-03,Application Review,40,0.03138217888691898,0.9876917110357863,0.17854806225803282
2023-07-03,Background Check,23,0.07268380825484753,0.9796110321164849,0.14179960377812195
2023-07-03,Interview Scheduling,16,0.0426688610848051,0.967403730947112,0.21486216429413274
2023-07-03,Offer Letter Creation,22,0.05091410090894884,0.9205143300876466,0.2498858759736351
2023-07-03,Onboarding Documents,40,0.06902987650600441,0.946196083421275,0.17946842401291807
2023-07-04,Application Review,29,0.02978738144705679,0.9679089195100018,0.14634768376326124
2023-07-04,Background Check,20,0.0791852676075237,0.9648416321930259,0.22229832005036615
2023-07-04,Interview Scheduling,18,0.05592837236655179,0.9866531458680791,0.18029329374252429
2023-07-04,Offer Letter Creation,16,0.02049505074479096,0.9735832071812536,0.22993740894909898
2023-07-04,Onboarding Documents,35,0.0700120752019097,0.97670202822985,0.13081968525131094
2023-07-05,Application Review,20,0.05765290252711673,0.9704898238314827,0.1810801140924883
2023-07-05,Background Check,19,0.028159839089839225,0.949299598025694,0.12765498420109167
2023-07-05,Interview Scheduling,11,0.05081165916893503,0.9896327611062152,0.21320294021057362
2023-07-05,Offer Letter Creation,20,0.06085849136066326,0.9355654235783388,0.15692702030884265
2023-07-05,Onboarding Documents,35,0.043301464121467285,0.9858467568235904,0.1216994263340754
2023-07-06,Application Review,19,0.06917934709712167,0.978844708621748,0.2252989568684221
2023-07-06,Background Check,15,0.030564883700253176,0.952954661093325,0.19818377831377365
2023-07-06,Interview Scheduling,33,0.06658407083997292,0.9734042752823512,0.08661367140251902
2023-07-06,Offer Letter Creation,31,0.07297138104956055,0.9658104251045807,0.09445070230258018
2023-07-06,Onboarding Documents,17,0.06209469505399657,0.9414959689932546,0.20761808736151988
2023-07-07,Application Review,20,0.036017770083540276,0.9609899486644833,0.14275212563755196
2023-07-07,Background Check,13,0.04293755973694762,0.9806475358784777,0.1667149239485161
2023-07-07,Interview Scheduling,40,0.053445828668662175,0.9530553777684259,0.08890876099538413
2023-07-07,Offer Letter Creation,13,0.0707248428288761,0.9467168453863911,0.10967115076349265
2023-07-07,Onboarding Documents,11,0.07095944024471032,0.9305544915766684,0.24846957057758656
2023-07-08,Application Review,20,0.03864342927264729,0.9598582511581418,0.23132418690122553
2023-07-08,Background Check,24,0.020025690660974694,0.9803675760335981,0.08607135382136877
2023-07-08,Interview Scheduling,12,0.04413065920236753,0.9641722940583887,0.08536485331269214
2023-07-08,Offer Letter Creation,30,0.01406095117576379,0.9516437259997945,0.09187647366701555
2023-07-08,Onboarding Documents,34,0.02180240296080354,0.973513861530203,0.14791541812600328
2023-07-09,Application Review,34,0.06458267194154034,0.9290584170297801,0.13674228285772733
2023-07-09,Background Check,23,0.03823754362785653,0.9875729488091023,0.12666328401069216
2023-07-09,Interview Scheduling,11,0.04736478219895808,0.9711461349287412,0.24001372309636643
2023-07-09,Offer Letter Creation,38,0.03255491936936483,0.9783260066596595,0.08811534198808091
2023-07-09,Onboarding Documents,31,0.010288668378204734,0.9713522268639327,0.0952531422578167
2023-07-10,Application Review,38,0.03410448418443247,0.9290251560299813,0.12671009526153876
2023-07-10,Background Check,28,0.03142805644639889,0.9245700915729186,0.059143670347634326
2023-07-10,Interview Scheduling,40,0.030357945426664062,0.9709482338012769,0.16927398372310049
2023-07-10,Offer Letter Creation,20,0.04035656610249119,0.968074610826992,0.07675788602640157
2023-07-10,Onboarding Documents,38,0.0443125079210666,0.9725080907582478,0.08297670177829913
2023-07-11,Application Review,39,0.07427437861890034,0.9482374151150788,0.0956836569671651
2023-07-11,Background Check,33,0.07894156671452823,0.9347833160414202,0.05438265441312318
2023-07-11,Interview Scheduling,26,0.0218289319323103,0.9456614015979894,0.18010807602424495
2023-07-11,Offer Letter Creation,11,0.036263470287308766,0.9648224759690854,0.20424993266870595
2023-07-11,Onboarding Documents,29,0.013401087310721609,0.9896276163559945,0.18239398316757893
2023-07-12,Application Review,30,0.06852840066985728,0.9233764539531059,0.07315796526786023
2023-07-12,Background Check,24,0.03661776340493302,0.9583097669310248,0.14487926766554743
